month_name,fiscal_year,customer_code,product_code,forecast_quantity,sold_quantity,forecast_error
June,2018,90016172,A0418150105,1,1,0
June,2018,90016173,A0418150105,0,1,-1
June,2018,90022072,A0418150105,20,40,-20
June,2018,90022073,A0418150105,19,38,-19
June,2018,90022074,A0418150105,14,18,-4
June,2018,90022076,A0418150105,16,19,-3
June,2018,90022077,A0418150105,3,26,-23
June,2018,90022078,A0418150105,18,46,-28
June,2018,90022080,A0418150105,20,45,-25
June,2018,90022081,A0418150105,32,40,-8
June,2018,90022082,A0418150105,4,8,-4
June,2018,90023022,A0418150105,1,2,-1
June,2018,90023024,A0418150105,2,5,-3
June,2018,90023025,A0418150105,1,5,-4
June,2018,90023026,A0418150105,3,4,-1
June,2018,90023028,A0418150105,5,5,0
June,2018,90023029,A0418150105,1,3,-2
June,2018,90023030,A0418150105,3,3,0
June,2018,70002017,A1018150101,58,56,2
June,2018,70002018,A1018150101,62,14,48
June,2018,70003181,A1018150101,4,15,-11
June,2018,70003182,A1018150101,2,14,-12
June,2018,70006157,A1018150101,1,6,-5
June,2018,70006158,A1018150101,2,1,1
June,2018,70007198,A1018150101,4,29,-25
June,2018,70008169,A1018150101,5,17,-12
June,2018,70008170,A1018150101,13,12,1
June,2018,70011193,A1018150101,4,4,0
June,2018,70011194,A1018150101,4,9,-5
June,2018,70013126,A1018150101,1,1,0
June,2018,70016177,A1018150101,1,1,0
June,2018,70022084,A1018150101,11,19,-8
June,2018,70022085,A1018150101,13,6,7
June,2018,70023032,A1018150101,2,3,-1
June,2018,70027208,A1018150101,1,2,-1
June,2018,80006154,A1018150101,15,16,-1
June,2018,80007196,A1018150101,65,62,3
June,2018,90001021,A1018150101,2,2,0
June,2018,90002001,A1018150101,43,12,31
June,2018,90002002,A1018150101,16,17,-1
June,2018,90002004,A1018150101,22,9,13
June,2018,90002005,A1018150101,50,26,24
June,2018,90002006,A1018150101,67,32,35
June,2018,90002008,A1018150101,76,14,62
June,2018,90002009,A1018150101,9,75,-66
June,2018,90002010,A1018150101,63,15,48
June,2018,90002012,A1018150101,38,34,4
June,2018,90002013,A1018150101,15,32,-17
June,2018,90002014,A1018150101,31,61,-30
June,2018,90002016,A1018150101,15,56,-41
June,2018,90003180,A1018150101,3,12,-9
June,2018,90006153,A1018150101,4,3,1
June,2018,90006156,A1018150101,1,6,-5
June,2018,90007197,A1018150101,5,15,-10
June,2018,90008164,A1018150101,13,14,-1
June,2018,90008165,A1018150101,8,18,-10
June,2018,90008166,A1018150101,5,6,-1
June,2018,90008168,A1018150101,2,14,-12
June,2018,90011185,A1018150101,3,8,-5
June,2018,90011186,A1018150101,5,2,3
June,2018,90011188,A1018150101,2,8,-6
June,2018,90011189,A1018150101,2,8,-6
June,2018,90011190,A1018150101,5,2,3
June,2018,90011192,A1018150101,6,9,-3
June,2018,90013116,A1018150101,1,1,0
June,2018,90013117,A1018150101,1,1,0
June,2018,90013118,A1018150101,1,3,-2
June,2018,90013120,A1018150101,1,2,-1
June,2018,90013121,A1018150101,2,1,1
June,2018,90013122,A1018150101,2,2,0
June,2018,90016172,A1018150101,0,1,-1
June,2018,90016176,A1018150101,0,1,-1
June,2018,90022072,A1018150101,14,9,5
June,2018,90022073,A1018150101,6,6,0
June,2018,90022074,A1018150101,7,37,-30
June,2018,90022076,A1018150101,7,27,-20
June,2018,90022077,A1018150101,11,4,7
June,2018,90022078,A1018150101,7,20,-13
June,2018,90022080,A1018150101,13,19,-6
June,2018,90022081,A1018150101,18,35,-17
June,2018,90022082,A1018150101,9,22,-13
June,2018,90023022,A1018150101,1,1,0
June,2018,90023024,A1018150101,2,3,-1
June,2018,90023025,A1018150101,3,2,1
June,2018,90023026,A1018150101,2,3,-1
June,2018,90023028,A1018150101,1,3,-2
June,2018,90023029,A1018150101,2,1,1
June,2018,90023030,A1018150101,3,1,2
June,2018,70002017,A1018150102,28,41,-13
June,2018,70002018,A1018150102,28,46,-18
June,2018,70003181,A1018150102,8,9,-1
June,2018,70003182,A1018150102,3,13,-10
June,2018,70006157,A1018150102,3,7,-4
June,2018,70006158,A1018150102,2,1,1
June,2018,70007198,A1018150102,5,8,-3
June,2018,70008169,A1018150102,9,15,-6
June,2018,70008170,A1018150102,3,14,-11
June,2018,70011193,A1018150102,3,9,-6
June,2018,70011194,A1018150102,2,3,-1
June,2018,70013125,A1018150102,1,2,-1
June,2018,70013126,A1018150102,2,2,0
June,2018,70016178,A1018150102,1,1,0
June,2018,70022084,A1018150102,14,19,-5
June,2018,70022085,A1018150102,9,18,-9
June,2018,70023032,A1018150102,1,1,0
June,2018,70027208,A1018150102,4,1,3
June,2018,80006154,A1018150102,19,30,-11
June,2018,80007196,A1018150102,71,147,-76
June,2018,90001020,A1018150102,2,2,0
June,2018,90001021,A1018150102,1,2,-1
June,2018,90002001,A1018150102,70,60,10
June,2018,90002002,A1018150102,50,20,30
June,2018,90002004,A1018150102,28,19,9
June,2018,90002005,A1018150102,67,45,22
June,2018,90002006,A1018150102,32,23,9
June,2018,90002008,A1018150102,55,71,-16
June,2018,90002009,A1018150102,18,59,-41
June,2018,90002010,A1018150102,27,15,12
June,2018,90002012,A1018150102,13,9,4
June,2018,90002013,A1018150102,73,44,29
June,2018,90002014,A1018150102,66,19,47
June,2018,90002016,A1018150102,75,57,18
June,2018,90003180,A1018150102,8,13,-5
June,2018,90006153,A1018150102,2,2,0
June,2018,90006156,A1018150102,4,3,1
June,2018,90007197,A1018150102,5,31,-26
June,2018,90008164,A1018150102,13,16,-3
June,2018,90008165,A1018150102,5,12,-7
June,2018,90008166,A1018150102,12,6,6
June,2018,90008168,A1018150102,8,13,-5
June,2018,90011185,A1018150102,6,7,-1
June,2018,90011186,A1018150102,1,11,-10
June,2018,90011188,A1018150102,3,11,-8
June,2018,90011189,A1018150102,6,10,-4
June,2018,90011190,A1018150102,5,2,3
June,2018,90011192,A1018150102,1,6,-5
June,2018,90013116,A1018150102,1,1,0
June,2018,90013117,A1018150102,0,1,-1
June,2018,90013118,A1018150102,1,1,0
June,2018,90013120,A1018150102,1,2,-1
June,2018,90013121,A1018150102,1,3,-2
June,2018,90013122,A1018150102,0,2,-2
June,2018,90013124,A1018150102,1,1,0
June,2018,90016173,A1018150102,1,1,0
June,2018,90016174,A1018150102,0,1,-1
June,2018,90022072,A1018150102,4,18,-14
June,2018,90022073,A1018150102,8,12,-4
June,2018,90022074,A1018150102,16,8,8
June,2018,90022076,A1018150102,6,8,-2
June,2018,90022077,A1018150102,2,27,-25
June,2018,90022078,A1018150102,6,17,-11
June,2018,90022080,A1018150102,8,24,-16
June,2018,90022081,A1018150102,13,9,4
June,2018,90022082,A1018150102,7,17,-10
June,2018,90023022,A1018150102,3,3,0
June,2018,90023024,A1018150102,1,4,-3
June,2018,90023025,A1018150102,3,3,0
June,2018,90023026,A1018150102,1,1,0
June,2018,90023028,A1018150102,2,1,1
June,2018,90023029,A1018150102,2,1,1
June,2018,90023030,A1018150102,2,2,0
June,2018,70002017,A1018150103,74,38,36
June,2018,70002018,A1018150103,18,8,10
June,2018,70003181,A1018150103,2,14,-12
June,2018,70003182,A1018150103,9,4,5
June,2018,70006157,A1018150103,5,7,-2
June,2018,70006158,A1018150103,4,8,-4
June,2018,70007198,A1018150103,18,4,14
June,2018,70008169,A1018150103,11,11,0
June,2018,70008170,A1018150103,7,12,-5
June,2018,70011193,A1018150103,7,11,-4
June,2018,70011194,A1018150103,5,8,-3
June,2018,70013125,A1018150103,1,1,0
June,2018,70013126,A1018150103,1,1,0
June,2018,70016178,A1018150103,1,1,0
June,2018,70022084,A1018150103,13,27,-14
June,2018,70022085,A1018150103,4,19,-15
June,2018,70023032,A1018150103,3,1,2
June,2018,70027208,A1018150103,1,8,-7
June,2018,80006154,A1018150103,11,18,-7
June,2018,80007196,A1018150103,52,98,-46
June,2018,90001020,A1018150103,3,2,1
June,2018,90001021,A1018150103,2,2,0
June,2018,90002001,A1018150103,29,9,20
June,2018,90002002,A1018150103,68,56,12
June,2018,90002004,A1018150103,36,58,-22
June,2018,90002005,A1018150103,54,58,-4
June,2018,90002006,A1018150103,24,39,-15
June,2018,90002008,A1018150103,55,34,21
June,2018,90002009,A1018150103,46,30,16
June,2018,90002010,A1018150103,12,26,-14
June,2018,90002012,A1018150103,23,12,11
June,2018,90002013,A1018150103,47,58,-11
June,2018,90002014,A1018150103,21,24,-3
June,2018,90002016,A1018150103,29,32,-3
June,2018,90003180,A1018150103,4,8,-4
June,2018,90006153,A1018150103,2,5,-3
June,2018,90006156,A1018150103,4,4,0
June,2018,90007197,A1018150103,15,24,-9
June,2018,90008164,A1018150103,9,13,-4
June,2018,90008165,A1018150103,6,14,-8
June,2018,90008166,A1018150103,17,4,13
June,2018,90008168,A1018150103,15,10,5
June,2018,90011185,A1018150103,3,2,1
June,2018,90011186,A1018150103,7,11,-4
June,2018,90011188,A1018150103,1,1,0
June,2018,90011189,A1018150103,6,8,-2
June,2018,90011190,A1018150103,2,7,-5
June,2018,90011192,A1018150103,3,3,0
June,2018,90013116,A1018150103,1,2,-1
June,2018,90013117,A1018150103,0,1,-1
June,2018,90013118,A1018150103,1,3,-2
June,2018,90013121,A1018150103,2,2,0
June,2018,90013122,A1018150103,1,1,0
June,2018,90016173,A1018150103,0,1,-1
June,2018,90016174,A1018150103,0,1,-1
June,2018,90022072,A1018150103,9,20,-11
June,2018,90022073,A1018150103,6,25,-19
June,2018,90022074,A1018150103,6,31,-25
June,2018,90022076,A1018150103,12,25,-13
June,2018,90022077,A1018150103,8,21,-13
June,2018,90022078,A1018150103,2,6,-4
June,2018,90022080,A1018150103,9,3,6
June,2018,90022081,A1018150103,15,21,-6
June,2018,90022082,A1018150103,8,12,-4
June,2018,90023022,A1018150103,2,3,-1
June,2018,90023024,A1018150103,2,3,-1
June,2018,90023025,A1018150103,1,3,-2
June,2018,90023026,A1018150103,1,1,0
June,2018,90023028,A1018150103,2,2,0
June,2018,90023029,A1018150103,1,3,-2
June,2018,90023030,A1018150103,2,4,-2
June,2018,70002017,A1118150201,72,48,24
June,2018,70002018,A1118150201,61,18,43
June,2018,70003181,A1118150201,5,5,0
June,2018,70003182,A1118150201,7,11,-4
June,2018,70006157,A1118150201,1,3,-2
June,2018,70006158,A1118150201,5,3,2
June,2018,70007198,A1118150201,19,24,-5
June,2018,70008169,A1118150201,11,11,0
June,2018,70008170,A1118150201,11,13,-2
June,2018,70011193,A1118150201,8,5,3
June,2018,70011194,A1118150201,4,4,0
June,2018,70013125,A1118150201,1,2,-1
June,2018,70013126,A1118150201,1,2,-1
June,2018,70016178,A1118150201,1,1,0
June,2018,70022084,A1118150201,10,28,-18
June,2018,70022085,A1118150201,12,22,-10
June,2018,70023032,A1118150201,1,4,-3
June,2018,70027208,A1118150201,2,4,-2
June,2018,80006154,A1118150201,22,13,9
June,2018,80007196,A1118150201,76,149,-73
June,2018,90001020,A1118150201,2,2,0
June,2018,90001021,A1118150201,1,1,0
June,2018,90002001,A1118150201,18,46,-28
June,2018,90002002,A1118150201,65,14,51
June,2018,90002004,A1118150201,40,33,7
June,2018,90002005,A1118150201,72,7,65
June,2018,90002006,A1118150201,64,41,23
June,2018,90002008,A1118150201,59,89,-30
June,2018,90002009,A1118150201,51,28,23
June,2018,90002010,A1118150201,20,42,-22
June,2018,90002012,A1118150201,76,58,18
June,2018,90002013,A1118150201,11,20,-9
June,2018,90002014,A1118150201,32,59,-27
June,2018,90002016,A1118150201,34,10,24
June,2018,90003180,A1118150201,11,13,-2
June,2018,90006153,A1118150201,1,3,-2
June,2018,90006156,A1118150201,2,5,-3
June,2018,90007197,A1118150201,12,25,-13
June,2018,90008164,A1118150201,6,7,-1
June,2018,90008165,A1118150201,2,14,-12
June,2018,90008166,A1118150201,7,3,4
June,2018,90008168,A1118150201,9,14,-5
June,2018,90011185,A1118150201,6,3,3
June,2018,90011186,A1118150201,1,11,-10
June,2018,90011188,A1118150201,6,2,4
June,2018,90011189,A1118150201,2,6,-4
June,2018,90011190,A1118150201,1,4,-3
June,2018,90011192,A1118150201,6,4,2
June,2018,90013116,A1118150201,2,1,1
June,2018,90013117,A1118150201,1,3,-2
June,2018,90013118,A1118150201,1,2,-1
June,2018,90013120,A1118150201,2,2,0
June,2018,90013121,A1118150201,1,2,-1
June,2018,90013122,A1118150201,0,1,-1
June,2018,90013124,A1118150201,2,1,1
June,2018,90016172,A1118150201,0,1,-1
June,2018,90022072,A1118150201,6,17,-11
June,2018,90022073,A1118150201,13,15,-2
June,2018,90022074,A1118150201,4,38,-34
June,2018,90022076,A1118150201,6,29,-23
June,2018,90022077,A1118150201,7,6,1
June,2018,90022078,A1118150201,2,11,-9
June,2018,90022080,A1118150201,2,14,-12
June,2018,90022081,A1118150201,5,29,-24
June,2018,90022082,A1118150201,6,8,-2
June,2018,90023022,A1118150201,2,2,0
June,2018,90023024,A1118150201,2,4,-2
June,2018,90023025,A1118150201,2,1,1
June,2018,90023026,A1118150201,1,4,-3
June,2018,90023028,A1118150201,3,1,2
June,2018,90023029,A1118150201,2,1,1
June,2018,90023030,A1118150201,2,3,-1
June,2018,70002017,A1118150202,47,12,35
June,2018,70002018,A1118150202,50,51,-1
June,2018,70003181,A1118150202,9,17,-8
June,2018,70003182,A1118150202,3,11,-8
June,2018,70006157,A1118150202,2,1,1
June,2018,70006158,A1118150202,6,8,-2
June,2018,70007198,A1118150202,3,20,-17
June,2018,70008169,A1118150202,14,4,10
June,2018,70008170,A1118150202,13,15,-2
June,2018,70011193,A1118150202,1,4,-3
June,2018,70011194,A1118150202,7,6,1
June,2018,70013125,A1118150202,1,2,-1
June,2018,70013126,A1118150202,2,2,0
June,2018,70016177,A1118150202,0,1,-1
June,2018,70016178,A1118150202,1,1,0
June,2018,70022084,A1118150202,6,21,-15
June,2018,70022085,A1118150202,9,31,-22
June,2018,70023032,A1118150202,3,4,-1
June,2018,70027208,A1118150202,5,5,0
June,2018,80006154,A1118150202,20,31,-11
June,2018,80007196,A1118150202,31,28,3
June,2018,90001020,A1118150202,3,2,1
June,2018,90001021,A1118150202,2,2,0
June,2018,90002001,A1118150202,52,37,15
June,2018,90002002,A1118150202,35,47,-12
June,2018,90002004,A1118150202,35,30,5
June,2018,90002005,A1118150202,12,21,-9
June,2018,90002006,A1118150202,49,21,28
June,2018,90002008,A1118150202,20,27,-7
June,2018,90002009,A1118150202,51,55,-4
June,2018,90002010,A1118150202,13,61,-48
June,2018,90002012,A1118150202,16,43,-27
June,2018,90002013,A1118150202,31,16,15
June,2018,90002014,A1118150202,55,31,24
June,2018,90002016,A1118150202,11,17,-6
June,2018,90003180,A1118150202,4,11,-7
June,2018,90006153,A1118150202,1,6,-5
June,2018,90006156,A1118150202,1,5,-4
June,2018,90007197,A1118150202,2,22,-20
June,2018,90008164,A1118150202,5,4,1
June,2018,90008165,A1118150202,3,6,-3
June,2018,90008166,A1118150202,13,2,11
June,2018,90008168,A1118150202,19,5,14
June,2018,90011185,A1118150202,3,7,-4
June,2018,90011186,A1118150202,5,8,-3
June,2018,90011188,A1118150202,2,2,0
June,2018,90011189,A1118150202,5,2,3
June,2018,90011190,A1118150202,3,10,-7
June,2018,90011192,A1118150202,2,2,0
June,2018,90013116,A1118150202,1,2,-1
June,2018,90013117,A1118150202,1,2,-1
June,2018,90013118,A1118150202,1,1,0
June,2018,90013120,A1118150202,1,1,0
June,2018,90013121,A1118150202,2,1,1
June,2018,90013122,A1118150202,1,3,-2
June,2018,90013124,A1118150202,1,1,0
June,2018,90016172,A1118150202,1,1,0
June,2018,90016173,A1118150202,0,1,-1
June,2018,90016174,A1118150202,1,1,0
June,2018,90016176,A1118150202,1,1,0
June,2018,90022072,A1118150202,3,10,-7
June,2018,90022073,A1118150202,5,19,-14
June,2018,90022074,A1118150202,6,21,-15
June,2018,90022076,A1118150202,9,15,-6
June,2018,90022077,A1118150202,6,27,-21
June,2018,90022078,A1118150202,2,7,-5
June,2018,90022080,A1118150202,12,18,-6
June,2018,90022081,A1118150202,10,28,-18
June,2018,90022082,A1118150202,9,31,-22
June,2018,90023022,A1118150202,1,4,-3
June,2018,90023024,A1118150202,2,4,-2
June,2018,90023025,A1118150202,2,3,-1
June,2018,90023026,A1118150202,2,1,1
June,2018,90023028,A1118150202,3,2,1
June,2018,90023029,A1118150202,1,3,-2
June,2018,90023030,A1118150202,2,2,0
June,2018,70002017,A1119150203,58,49,9
June,2018,70002018,A1119150203,58,16,42
June,2018,70003181,A1119150203,9,2,7
June,2018,70003182,A1119150203,2,18,-16
June,2018,70006157,A1119150203,4,1,3
June,2018,70006158,A1119150203,3,5,-2
June,2018,70007198,A1119150203,5,31,-26
June,2018,70008169,A1119150203,19,14,5
June,2018,70008170,A1119150203,15,17,-2
June,2018,70011193,A1119150203,4,8,-4
June,2018,70011194,A1119150203,3,2,1
June,2018,70013125,A1119150203,1,2,-1
June,2018,70013126,A1119150203,1,2,-1
June,2018,70016177,A1119150203,1,1,0
June,2018,70016178,A1119150203,0,1,-1
June,2018,70022084,A1119150203,9,27,-18
June,2018,70022085,A1119150203,12,10,2
June,2018,70023032,A1119150203,3,3,0
June,2018,70027208,A1119150203,7,5,2
June,2018,80006154,A1119150203,20,6,14
June,2018,80007196,A1119150203,75,94,-19
June,2018,90001020,A1119150203,2,1,1
June,2018,90001021,A1119150203,1,1,0
June,2018,90002001,A1119150203,62,40,22
June,2018,90002002,A1119150203,57,45,12
June,2018,90002004,A1119150203,17,24,-7
June,2018,90002005,A1119150203,49,20,29
June,2018,90002006,A1119150203,12,50,-38
June,2018,90002008,A1119150203,33,22,11
June,2018,90002009,A1119150203,28,77,-49
June,2018,90002010,A1119150203,42,10,32
June,2018,90002012,A1119150203,47,47,0
June,2018,90002013,A1119150203,40,12,28
June,2018,90002014,A1119150203,9,17,-8
June,2018,90002016,A1119150203,11,36,-25
June,2018,90003180,A1119150203,3,6,-3
June,2018,90006153,A1119150203,5,6,-1
June,2018,90006156,A1119150203,5,6,-1
June,2018,90007197,A1119150203,4,6,-2
June,2018,90008164,A1119150203,9,7,2
June,2018,90008165,A1119150203,3,13,-10
June,2018,90008166,A1119150203,20,6,14
June,2018,90008168,A1119150203,10,17,-7
June,2018,90011185,A1119150203,6,10,-4
June,2018,90011186,A1119150203,1,5,-4
June,2018,90011188,A1119150203,3,8,-5
June,2018,90011189,A1119150203,3,11,-8
June,2018,90011190,A1119150203,4,3,1
June,2018,90011192,A1119150203,3,5,-2
June,2018,90013116,A1119150203,1,1,0
June,2018,90013117,A1119150203,2,2,0
June,2018,90013118,A1119150203,1,2,-1
June,2018,90013120,A1119150203,0,1,-1
June,2018,90013121,A1119150203,1,1,0
June,2018,90013122,A1119150203,1,2,-1
June,2018,90013124,A1119150203,1,1,0
June,2018,90016173,A1119150203,0,1,-1
June,2018,90016176,A1119150203,0,1,-1
June,2018,90022072,A1119150203,2,15,-13
June,2018,90022073,A1119150203,11,20,-9
June,2018,90022074,A1119150203,6,37,-31
June,2018,90022076,A1119150203,9,16,-7
June,2018,90022077,A1119150203,17,8,9
June,2018,90022078,A1119150203,6,10,-4
June,2018,90022080,A1119150203,2,9,-7
June,2018,90022081,A1119150203,15,43,-28
June,2018,90022082,A1119150203,9,8,1
June,2018,90023022,A1119150203,3,4,-1
June,2018,90023024,A1119150203,2,4,-2
June,2018,90023025,A1119150203,3,1,2
June,2018,90023026,A1119150203,2,4,-2
June,2018,90023028,A1119150203,3,3,0
June,2018,90023029,A1119150203,2,3,-1
June,2018,90023030,A1119150203,1,1,0
June,2018,70002017,A1219150301,56,41,15
June,2018,70002018,A1219150301,21,44,-23
June,2018,70003181,A1219150301,1,2,-1
June,2018,70003182,A1219150301,8,11,-3
June,2018,70006157,A1219150301,3,2,1
June,2018,70006158,A1219150301,6,2,4
June,2018,70007198,A1219150301,3,17,-14
June,2018,70008169,A1219150301,13,5,8
June,2018,70008170,A1219150301,14,17,-3
June,2018,70011193,A1219150301,2,3,-1
June,2018,70011194,A1219150301,5,5,0
June,2018,70013125,A1219150301,2,3,-1
June,2018,70013126,A1219150301,1,2,-1
June,2018,70022084,A1219150301,7,7,0
June,2018,70022085,A1219150301,13,16,-3
June,2018,70023032,A1219150301,0,2,-2
June,2018,70027208,A1219150301,6,8,-2
June,2018,80006154,A1219150301,10,7,3
June,2018,80007196,A1219150301,38,54,-16
June,2018,90001020,A1219150301,2,1,1
June,2018,90002001,A1219150301,17,53,-36
June,2018,90002002,A1219150301,40,32,8
June,2018,90002004,A1219150301,55,10,45
June,2018,90002005,A1219150301,56,59,-3
June,2018,90002006,A1219150301,18,48,-30
June,2018,90002008,A1219150301,62,84,-22
June,2018,90002009,A1219150301,93,27,66
June,2018,90002010,A1219150301,36,9,27
June,2018,90002012,A1219150301,76,38,38
June,2018,90002013,A1219150301,47,49,-2
June,2018,90002014,A1219150301,20,58,-38
June,2018,90002016,A1219150301,68,50,18
June,2018,90003180,A1219150301,9,18,-9
June,2018,90006153,A1219150301,1,7,-6
June,2018,90006156,A1219150301,1,4,-3
June,2018,90007197,A1219150301,13,24,-11
June,2018,90008164,A1219150301,13,18,-5
June,2018,90008165,A1219150301,12,6,6
June,2018,90008166,A1219150301,20,5,15
June,2018,90008168,A1219150301,12,2,10
June,2018,90011185,A1219150301,3,9,-6
June,2018,90011186,A1219150301,6,2,4
June,2018,90011188,A1219150301,3,7,-4
June,2018,90011189,A1219150301,6,1,5
June,2018,90011190,A1219150301,6,5,1
June,2018,90011192,A1219150301,3,3,0
June,2018,90013116,A1219150301,1,1,0
June,2018,90013117,A1219150301,0,2,-2
June,2018,90013118,A1219150301,1,1,0
June,2018,90013120,A1219150301,1,1,0
June,2018,90013121,A1219150301,2,1,1
June,2018,90013122,A1219150301,1,1,0
June,2018,90013124,A1219150301,1,1,0
June,2018,90016173,A1219150301,0,1,-1
June,2018,90016174,A1219150301,0,1,-1
June,2018,90022072,A1219150301,13,7,6
June,2018,90022073,A1219150301,11,19,-8
June,2018,90022074,A1219150301,14,40,-26
June,2018,90022076,A1219150301,2,10,-8
June,2018,90022077,A1219150301,6,30,-24
